This file is created using RaceChrono v10.2.4 ( http://racechrono.com/ ).
Format,3
Session title,"Sonoma Raceway"
Session type,Lap timing
Track name,"Sonoma Raceway"
Driver name,"Max Fischer"
Created,27/08/2026,05:24
Note,Converted from Ducati DDA binary log

timestamp,fragment_id,lap_number,elapsed_time,distance_traveled,altitude,bearing,latitude,longitude,speed,engine_rpm,throttle_position,gear,lean_angle,torque_reduction_fast,torque_reduction_slow
unix time,,,s,m,m,deg,deg,deg,m/s,rpm,%,#,deg,%,%
,,,,,100: gps,100: gps,100: gps,100: gps,100: gps,100: can,100: can,100: can,100: can,100: can,100: can
1724868592.60,0,,570.60,15441.28,41.3,327.4,38.1635950,-122.4631890,22.750,6368,0.0,2,6.2,0,0
1724868592.70,0,,570.70,15443.48,41.3,329.0,38.1636120,-122.4632020,22.422,6253,0.0,2,6.8,0,0
1724868592.80,0,,570.80,15445.59,39.9,327.4,38.1636280,-122.4632150,22.039,6168,0.0,2,7.9,0,0
1724868592.90,0,,570.90,15447.61,39.9,325.7,38.1636430,-122.4632280,21.839,6109,0.0,2,8.4,0,0
1724868593.00,0,,571.00,15449.68,39.9,329.5,38.1636590,-122.4632400,21.565,6009,0.0,2,9.0,0,0
1724868593.10,0,,571.10,15451.79,39.9,327.4,38.1636750,-122.4632530,21.219,5930,0.0,2,10.4,0,0
1724868593.20,0,,571.20,15453.76,39.9,327.8,38.1636900,-122.4632650,20.945,5915,0.0,2,13.2,0,0
1724868593.30,0,,571.30,15455.78,39.9,331.6,38.1637060,-122.4632760,20.836,5856,0.0,2,17.2,0,0
1724868593.40,0,,571.40,15457.71,39.9,330.0,38.1637210,-122.4632870,20.672,5841,0.0,2,21.4,0,0
1724868593.50,0,,571.50,15459.63,39.9,330.0,38.1637360,-122.4632980,20.635,5816,0.0,2,24.0,0,0
1724868593.60,0,,571.60,15461.52,39.9,332.3,38.1637510,-122.4633080,20.581,5772,0.0,2,25.5,0,0
1724868593.70,0,,571.70,15463.50,39.9,333.8,38.1637670,-122.4633180,20.398,5695,0.0,2,26.3,0,0
1724868593.80,0,,571.80,15465.31,38.4,337.3,38.1637820,-122.4633260,20.180,5653,0.0,2,26.6,0,0
1724868593.90,0,,571.90,15467.25,38.4,336.1,38.1637980,-122.4633350,19.943,5636,0.0,2,26.8,0,0
1724868594.00,0,,572.00,15469.03,38.4,339.9,38.1638130,-122.4633420,19.852,5609,0.0,2,27.3,0,0
1724868594.10,0,,572.10,15470.81,38.4,339.9,38.1638280,-122.4633490,19.815,5586,0.0,2,28.6,0,0
1724868594.20,0,,572.20,15472.69,38.4,341.0,38.1638440,-122.4633560,19.724,5572,0.0,2,29.2,0,0
1724868594.30,0,,572.30,15474.44,38.4,342.5,38.1638590,-122.4633620,19.542,5504,0.0,2,29.1,0,0
1724868594.40,0,,572.40,15476.27,38.4,346.2,38.1638750,-122.4633670,19.396,5455,0.0,2,29.6,0,0
1724868594.50,0,,572.50,15477.97,38.4,348.2,38.1638900,-122.4633710,19.214,5394,0.0,2,29.4,0,0
1724868594.60,0,,572.60,15479.68,38.4,348.2,38.1639050,-122.4633750,19.086,5353,0.0,2,29.6,0,0
1724868594.70,0,,572.70,15481.47,38.4,351.6,38.1639210,-122.4633780,18.904,5333,0.0,2,29.5,0,0
1724868594.80,0,,572.80,15483.15,37.1,354.0,38.1639360,-122.4633800,18.813,5274,1.5,2,29.7,0,0
1724868594.90,0,,572.90,15484.83,37.1,354.0,38.1639510,-122.4633820,18.630,5251,5.5,2,29.8,0,0
1724868595.00,0,,573.00,15486.61,37.1,357.2,38.1639670,-122.4633830,18.667,5305,8.5,2,29.9,0,0
1724868595.10,0,,573.10,15488.28,37.1,357.0,38.1639820,-122.4633840,18.667,5274,8.5,2,30.7,0,0
1724868595.20,0,,573.20,15489.95,37.1,0.0,38.1639970,-122.4633840,18.667,5356,15.5,2,32.2,0,0
1724868595.30,0,,573.30,15491.62,37.1,3.0,38.1640120,-122.4633830,18.758,5755,17.0,2,33.9,0,0
1724868595.40,0,,573.40,15493.29,37.1,3.0,38.1640270,-122.4633820,19.451,5405,14.5,2,35.2,0,0
1724868595.50,0,,573.50,15494.98,37.1,8.9,38.1640420,-122.4633790,19.214,5417,20.0,2,36.4,0,0
1724868595.60,0,,573.60,15496.65,37.1,6.0,38.1640570,-122.4633770,19.305,5566,19.5,2,37.6,0,0
1724868595.70,0,,573.70,15498.36,37.1,11.8,38.1640720,-122.4633730,19.669,5595,19.0,2,38.8,0,0
1724868595.80,0,,573.80,15499.97,35.7,15.7,38.1640860,-122.4633680,19.906,5667,20.5,2,39.8,0,0
1724868595.90,0,,573.90,15501.70,35.7,14.7,38.1641010,-122.4633630,20.070,5766,21.5,2,40.0,0,0
1724868596.00,0,,574.00,15503.45,35.7,17.5,38.1641160,-122.4633570,20.234,5734,27.0,2,40.0,0,0
1724868596.10,0,,574.10,15505.20,35.7,17.5,38.1641310,-122.4633510,20.435,5846,27.0,2,40.6,0,0
1724868596.20,0,,574.20,15506.90,35.7,24.2,38.1641450,-122.4633430,20.672,5937,27.0,2,41.1,0,0
1724868596.30,0,,574.30,15508.65,35.7,26.8,38.1641590,-122.4633340,21.000,5984,27.0,2,41.3,0,0
1724868596.40,0,,574.40,15510.43,35.7,29.3,38.1641730,-122.4633240,21.255,6056,27.5,2,41.6,0,0
1724868596.50,0,,574.50,15512.22,35.7,29.3,38.1641870,-122.4633140,21.438,6109,30.5,2,41.6,0,0
1724868596.60,0,,574.60,15514.05,35.7,31.7,38.1642010,-122.4633030,21.711,6179,32.0,2,41.4,0,0
1724868596.70,0,,574.70,15515.92,35.7,34.0,38.1642150,-122.4632910,21.875,6303,37.0,2,41.0,0,0
1724868596.80,0,,574.80,15517.76,33.8,38.2,38.1642280,-122.4632780,22.349,6385,38.5,2,40.8,0,0
1724868596.90,0,,574.90,15519.66,33.8,40.3,38.1642410,-122.4632640,22.604,6506,47.5,2,40.9,0,0
1724868597.00,0,,575.00,15521.61,33.8,42.2,38.1642540,-122.4632490,23.151,6685,52.5,2,41.0,0,0
1724868597.10,0,,575.10,15523.54,33.8,46.4,38.1642660,-122.4632330,23.643,6820,56.5,2,41.0,0,0
1724868597.20,0,,575.20,15525.48,33.8,46.4,38.1642780,-122.4632170,24.117,6927,60.5,2,40.5,0,0
1724868597.30,0,,575.30,15527.54,33.8,49.7,38.1642900,-122.4631990,24.482,7099,62.5,2,39.8,0,0
1724868597.40,0,,575.40,15529.60,33.8,53.6,38.1643010,-122.4631800,25.156,7257,66.5,2,38.8,0,0
1724868597.50,0,,575.50,15531.74,33.8,55.0,38.1643120,-122.4631600,25.685,7443,69.5,2,37.7,0,0
1724868597.60,0,,575.60,15533.87,33.8,55.0,38.1643230,-122.4631400,26.396,7617,71.0,2,36.7,0,0
1724868597.70,0,,575.70,15536.09,33.8,60.0,38.1643330,-122.4631180,26.779,7742,72.5,2,35.5,0,0
1724868597.80,0,,575.80,15538.39,31.3,61.1,38.1643430,-122.4630950,27.253,7860,73.5,2,34.0,0,0
1724868597.90,0,,575.90,15540.76,31.3,62.1,38.1643530,-122.4630710,27.599,7977,74.0,2,31.9,0,0
1724868598.00,0,,576.00,15543.14,31.3,62.1,38.1643630,-122.4630470,28.109,8168,76.5,2,29.8,0,0
1724868598.10,0,,576.10,15545.62,31.3,66.2,38.1643720,-122.4630210,28.984,8380,76.5,2,28.2,0,0
1724868598.20,0,,576.20,15548.15,31.3,63.9,38.1643820,-122.4629950,29.732,8533,77.0,2,26.6,0,0
1724868598.30,0,,576.30,15550.72,31.3,67.0,38.1643910,-122.4629680,30.042,8646,77.5,2,24.6,0,0
1724868598.40,0,,576.40,15553.36,31.3,67.8,38.1644000,-122.4629400,30.534,8808,79.0,2,22.3,0,0
1724868598.50,0,,576.50,15556.09,31.3,68.5,38.1644090,-122.4629110,31.099,9026,80.5,2,20.4,0,0
1724868598.60,0,,576.60,15558.86,31.3,71.3,38.1644170,-122.4628810,31.755,7243,81.0,2,18.3,0,0
1724868598.70,0,,576.70,15561.71,31.3,71.8,38.1644250,-122.4628500,31.536,7295,83.5,3,16.6,0,0
1724868598.80,0,,576.80,15564.60,28.2,69.7,38.1644340,-122.4628190,32.047,7391,82.0,3,15.5,0,0
1724868598.90,0,,576.90,15567.53,28.2,72.4,38.1644420,-122.4627870,32.539,7527,85.5,3,15.4,0,0
1724868599.00,0,,577.00,15570.55,28.2,72.9,38.1644500,-122.4627540,33.341,7657,81.5,3,15.4,0,0
1724868599.10,0,,577.10,15573.57,28.2,72.9,38.1644580,-122.4627210,33.688,7764,81.5,3,16.0,0,0
1724868599.20,0,,577.20,15576.64,28.2,75.3,38.1644650,-122.4626870,34.234,7900,78.5,3,16.4,0,0
1724868599.30,0,,577.30,15579.75,28.2,73.3,38.1644730,-122.4626530,34.690,8011,69.0,3,17.2,0,0
1724868599.40,0,,577.40,15582.90,28.2,75.7,38.1644800,-122.4626180,35.273,8054,55.5,3,18.5,0,0
1724868599.50,0,,577.50,15586.15,28.2,76.1,38.1644870,-122.4625820,35.729,8119,49.5,3,19.9,0,0
1724868599.60,0,,577.60,15589.39,28.2,76.1,38.1644940,-122.4625460,35.729,8192,52.5,3,21.3,0,0
1724868599.70,0,,577.70,15592.63,28.2,76.1,38.1645010,-122.4625100,36.167,8184,51.0,3,22.1,0,0
1724868599.80,0,,577.80,15595.93,24.9,78.3,38.1645070,-122.4624730,36.276,8249,42.0,3,23.1,0,0
1724868599.90,0,,577.90,15599.22,24.9,80.2,38.1645120,-122.4624360,36.549,8303,35.0,3,24.6,0,0
1724868600.00,0,,578.00,15602.50,24.9,80.2,38.1645170,-122.4623990,36.677,8336,35.0,3,26.2,0,0
1724868600.10,0,,578.10,15605.87,24.9,80.5,38.1645220,-122.4623610,36.695,8327,37.0,3,27.6,0,0
1724868600.20,0,,578.20,15609.22,24.9,82.4,38.1645260,-122.4623230,37.005,8375,36.5,3,28.1,0,0
1724868600.30,0,,578.30,15612.64,24.9,84.4,38.1645290,-122.4622840,37.206,8432,36.0,3,28.6,0,0
1724868600.40,0,,578.40,15615.98,24.9,84.3,38.1645320,-122.4622460,37.206,8397,29.5,3,29.3,0,0
1724868600.50,0,,578.50,15619.32,24.9,84.3,38.1645350,-122.4622080,37.133,8397,26.0,3,29.8,0,0
1724868600.60,0,,578.60,15622.65,24.9,86.2,38.1645370,-122.4621700,37.133,8350,19.5,3,30.2,0,0
1724868600.70,0,,578.70,15626.06,24.9,88.1,38.1645380,-122.4621310,37.078,8331,12.5,3,31.1,0,0
1724868600.80,0,,578.80,15629.39,23.6,86.2,38.1645400,-122.4620930,36.878,8226,12.0,3,32.1,0,0
1724868600.90,0,,578.90,15632.71,23.6,90.0,38.1645400,-122.4620550,36.932,8318,15.5,3,33.7,0,0
1724868601.00,0,,579.00,15635.95,23.6,88.0,38.1645410,-122.4620180,36.805,8520,20.0,3,34.6,0,0
1724868601.10,0,,579.10,15639.28,23.6,91.9,38.1645400,-122.4619800,36.823,8341,23.5,3,34.5,0,0
1724868601.20,0,,579.20,15642.60,23.6,91.9,38.1645390,-122.4619420,36.823,8392,28.5,3,34.6,0,0
1724868601.30,0,,579.30,15645.84,23.6,93.9,38.1645370,-122.4619050,36.987,8385,32.0,3,34.1,0,0
1724868601.40,0,,579.40,15649.08,23.6,93.9,38.1645350,-122.4618680,37.060,8378,34.0,3,33.6,0,0
1724868601.50,0,,579.50,15652.42,23.6,95.7,38.1645320,-122.4618300,37.042,8409,34.5,3,33.5,0,0
1724868601.60,0,,579.60,15655.69,23.6,97.8,38.1645280,-122.4617930,37.115,8441,34.0,3,34.1,0,0
1724868601.70,0,,579.70,15658.94,23.6,95.9,38.1645250,-122.4617560,37.315,8477,31.5,3,35.1,0,0
1724868601.80,0,,579.80,15662.22,22.3,99.8,38.1645200,-122.4617190,37.315,8482,31.5,3,35.9,0,0
1724868601.90,0,,579.90,15665.50,22.3,99.8,38.1645150,-122.4616820,37.497,8485,33.0,3,36.6,0,0
1724868602.00,0,,580.00,15668.79,22.3,99.8,38.1645100,-122.4616450,37.570,8499,34.5,3,37.1,0,0
1724868602.10,0,,580.10,15672.09,22.3,101.7,38.1645040,-122.4616080,37.552,8523,37.0,3,37.0,0,0
1724868602.20,0,,580.20,15675.44,22.3,105.4,38.1644960,-122.4615710,37.589,8557,41.5,3,36.7,0,0
1724868602.30,0,,580.30,15678.69,22.3,103.9,38.1644890,-122.4615350,37.807,8579,43.0,3,36.6,0,0
1724868602.40,0,,580.40,15681.96,22.3,105.8,38.1644810,-122.4614990,38.062,8579,43.0,3,35.9,0,0
1724868602.50,0,,580.50,15685.38,22.3,109.0,38.1644710,-122.4614620,37.990,8641,43.0,3,35.3,0,0
1724868602.60,0,,580.60,15688.60,22.3,108.1,38.1644620,-122.4614270,38.081,8671,43.0,3,35.4,0,0
1724868602.70,0,,580.70,15691.93,22.3,109.5,38.1644520,-122.4613910,38.281,8704,41.0,3,35.8,0,0
1724868602.80,0,,580.80,15695.31,20.8,111.2,38.1644410,-122.4613550,38.409,8731,41.0,3,36.8,0,0
1724868602.90,0,,580.90,15698.61,20.8,111.8,38.1644300,-122.4613200,38.646,8742,41.5,3,37.4,0,0
1724868603.00,0,,581.00,15701.94,20.8,113.6,38.1644180,-122.4612850,38.591,8767,45.5,3,37.4,0,0
1724868603.10,0,,581.10,15705.28,20.8,113.6,38.1644060,-122.4612500,38.737,8842,51.5,3,37.4,0,0
1724868603.20,0,,581.20,15708.67,20.8,115.3,38.1643930,-122.4612150,38.974,8934,53.5,3,37.0,0,0
1724868603.30,0,,581.30,15712.02,20.8,117.6,38.1643790,-122.4611810,39.284,8886,53.5,3,36.8,0,0
1724868603.40,0,,581.40,15715.51,20.8,118.6,38.1643640,-122.4611460,39.193,8969,53.5,3,36.8,0,0
1724868603.50,0,,581.50,15718.92,20.8,119.3,38.1643490,-122.4611120,39.648,8969,53.5,3,36.7,0,0
1724868603.60,0,,581.60,15722.31,20.8,121.7,38.1643330,-122.4610790,39.776,9015,53.5,3,36.7,0,0
1724868603.70,0,,581.70,15725.77,20.8,120.9,38.1643170,-122.4610450,39.867,9042,53.5,3,36.8,0,0
1724868603.80,0,,581.80,15729.22,19.3,123.2,38.1643000,-122.4610120,40.013,9080,53.5,3,37.0,0,0
1724868603.90,0,,581.90,15732.66,19.3,125.6,38.1642820,-122.4609800,40.159,9136,54.0,3,36.7,0,0
1724868604.00,0,,582.00,15736.23,19.3,126.2,38.1642630,-122.4609470,40.323,9169,54.5,3,36.5,0,0
1724868604.10,0,,582.10,15739.74,19.3,129.4,38.1642430,-122.4609160,40.542,9220,54.5,3,36.2,0,0
1724868604.20,0,,582.20,15743.31,19.3,128.5,38.1642230,-122.4608840,40.760,9219,54.5,3,35.8,0,0
1724868604.30,0,,582.30,15746.82,19.3,129.4,38.1642030,-122.4608530,40.560,9228,55.5,3,35.7,0,0
1724868604.40,0,,582.40,15750.47,19.3,132.1,38.1641810,-122.4608220,40.760,9251,56.5,3,35.4,0,0
1724868604.50,0,,582.50,15753.98,19.3,131.7,38.1641600,-122.4607920,40.943,9260,58.5,3,34.9,0,0
1724868604.60,0,,582.60,15757.58,19.3,135.2,38.1641370,-122.4607630,40.906,9311,62.0,3,34.1,0,0
1724868604.70,0,,582.70,15761.19,19.3,135.2,38.1641140,-122.4607340,41.180,9334,63.5,3,32.7,0,0
1724868604.80,0,,582.80,15764.81,19.5,137.5,38.1640900,-122.4607060,41.253,9331,64.0,3,31.1,0,0
1724868604.90,0,,582.90,15768.43,19.5,137.5,38.1640660,-122.4606780,41.326,9364,64.5,3,29.6,0,0
1724868605.00,0,,583.00,15772.13,19.5,138.6,38.1640410,-122.4606500,41.417,9402,64.5,3,28.2,0,0
1724868605.10,0,,583.10,15775.86,19.5,140.8,38.1640150,-122.4606230,41.544,9414,64.0,3,27.2,0,0
1724868605.20,0,,583.20,15779.46,19.5,140.7,38.1639900,-122.4605970,41.635,9414,63.5,3,26.4,0,0
1724868605.30,0,,583.30,15783.27,19.5,141.8,38.1639630,-122.4605700,41.544,9411,63.5,3,25.7,0,0
1724868605.40,0,,583.40,15786.95,19.5,141.8,38.1639370,-122.4605440,41.617,9384,61.5,3,24.7,0,0
1724868605.50,0,,583.50,15790.76,19.5,144.9,38.1639090,-122.4605190,41.745,9384,57.0,3,23.0,0,0
1724868605.60,0,,583.60,15794.56,19.5,144.9,38.1638810,-122.4604940,41.599,9263,42.5,3,21.2,0,0
1724868605.70,0,,583.70,15798.36,19.5,144.9,38.1638530,-122.4604690,40.870,8727,0.0,3,19.2,0,0
1724868605.80,0,,583.80,15802.12,21.5,146.0,38.1638250,-122.4604450,39.211,8931,0.0,3,16.4,0,0
1724868605.90,0,,583.90,15805.83,21.5,147.1,38.1637970,-122.4604220,39.539,8842,0.0,3,13.7,0,0
1724868606.00,0,,584.00,15809.53,21.5,147.1,38.1637690,-122.4603990,39.138,8813,0.0,3,12.2,0,0
1724868606.10,0,,584.10,15813.19,21.5,148.3,38.1637410,-122.4603770,38.719,8701,0.0,3,10.3,0,0
1724868606.20,0,,584.20,15816.76,21.5,147.4,38.1637140,-122.4603550,38.372,8619,0.0,3,8.8,0,0
1724868606.30,0,,584.30,15820.42,21.5,148.3,38.1636860,-122.4603330,38.062,8557,0.0,3,8.0,0,0
1724868606.40,0,,584.40,15823.98,21.5,147.4,38.1636590,-122.4603110,37.789,8494,0.0,3,7.1,0,0
1724868606.50,0,,584.50,15827.50,21.5,148.6,38.1636320,-122.4602900,37.552,8385,0.0,3,6.1,0,0
1724868606.60,0,,584.60,15831.02,21.5,148.6,38.1636050,-122.4602690,36.914,8235,0.0,3,4.8,0,0
1724868606.70,0,,584.70,15834.54,21.5,148.6,38.1635780,-122.4602480,36.385,8122,0.0,3,3.1,0,0
1724868606.80,0,,584.80,15838.06,23.8,148.6,38.1635510,-122.4602270,35.948,8063,0.0,3,1.6,0,0
1724868606.90,0,,584.90,15841.44,23.8,148.8,38.1635250,-122.4602070,35.529,7994,0.0,3,0.4,0,0
1724868607.00,0,,585.00,15844.82,23.8,148.8,38.1634990,-122.4601870,35.328,7937,0.0,3,-0.6,0,0
1724868607.10,0,,585.10,15848.19,23.8,148.8,38.1634730,-122.4601670,35.000,7897,0.0,3,-1.2,0,0
1724868607.20,0,,585.20,15851.57,23.8,148.8,38.1634470,-122.4601470,34.708,7782,0.0,3,-1.5,0,0
1724868607.30,0,,585.30,15854.81,23.8,149.1,38.1634220,-122.4601280,34.380,7710,0.0,3,-2.0,0,0
1724868607.40,0,,585.40,15858.05,23.8,149.1,38.1633970,-122.4601090,34.143,7683,0.0,3,-2.3,0,0
1724868607.50,0,,585.50,15861.29,23.8,149.1,38.1633720,-122.4600900,33.852,7599,0.0,3,-2.3,0,0
1724868607.60,0,,585.60,15864.53,23.8,149.1,38.1633470,-122.4600710,33.560,7540,0.0,3,-2.7,0,0
1724868607.70,0,,585.70,15867.67,23.8,148.1,38.1633230,-122.4600520,33.250,7476,0.0,3,-3.2,0,0
1724868607.80,0,,585.80,15870.81,24.5,148.1,38.1632990,-122.4600330,33.049,7461,0.0,3,-4.6,0,0
1724868607.90,0,,585.90,15873.96,24.5,148.1,38.1632750,-122.4600140,32.958,7409,0.0,3,-6.1,0,0
1724868608.00,0,,586.00,15877.10,24.5,148.1,38.1632510,-122.4599950,32.776,7393,0.0,3,-8.0,0,0
1724868608.10,0,,586.10,15880.15,24.5,147.0,38.1632280,-122.4599760,32.594,7317,0.0,3,-10.2,0,0
1724868608.20,0,,586.20,15883.20,24.5,147.0,38.1632050,-122.4599570,32.339,7312,0.0,3,-12.6,0,0
1724868608.30,0,,586.30,15886.25,24.5,147.0,38.1631820,-122.4599380,32.339,7301,0.0,3,-14.9,0,0
1724868608.40,0,,586.40,15889.30,24.5,147.0,38.1631590,-122.4599190,32.156,7274,0.0,3,-17.5,0,0
1724868608.50,0,,586.50,15892.40,24.5,145.6,38.1631360,-122.4598990,32.193,7243,0.0,3,-19.4,0,0
1724868608.60,0,,586.60,15895.35,24.5,145.8,38.1631140,-122.4598800,31.938,7203,0.0,3,-20.5,0,0
1724868608.70,0,,586.70,15898.36,24.5,144.4,38.1630920,-122.4598600,31.865,7214,0.0,3,-21.5,0,0
1724868608.80,0,,586.80,15901.42,23.8,143.1,38.1630700,-122.4598390,31.737,7189,0.0,3,-22.5,0,0
1724868608.90,0,,586.90,15904.43,23.8,144.4,38.1630480,-122.4598190,31.719,7153,0.0,3,-23.2,0,0
1724868609.00,0,,587.00,15907.40,23.8,141.8,38.1630270,-122.4597980,31.573,7106,0.0,3,-23.8,0,0
1724868609.10,0,,587.10,15910.31,23.8,143.2,38.1630060,-122.4597780,31.482,7079,0.0,3,-24.9,0,0
1724868609.20,0,,587.20,15913.20,23.8,140.5,38.1629860,-122.4597570,31.318,7043,0.0,3,-25.9,0,0
1724868609.30,0,,587.30,15916.17,23.8,141.8,38.1629650,-122.4597360,31.263,7089,0.0,3,-26.9,0,0
1724868609.40,0,,587.40,15919.03,23.8,137.7,38.1629460,-122.4597140,31.135,7036,0.0,3,-27.9,0,0
1724868609.50,0,,587.50,15921.97,23.8,139.1,38.1629260,-122.4596920,31.135,7039,0.0,3,-29.1,0,0
1724868609.60,0,,587.60,15924.74,23.8,136.1,38.1629080,-122.4596700,30.990,7000,0.0,3,-30.4,0,0
1724868609.70,0,,587.70,15927.66,23.8,136.4,38.1628890,-122.4596470,30.880,6972,0.0,3,-31.8,0,0
1724868609.80,0,,587.80,15930.43,21.8,136.1,38.1628710,-122.4596250,30.789,6949,0.0,3,-32.7,0,0
1724868609.90,0,,587.90,15933.26,21.8,132.0,38.1628540,-122.4596010,30.698,6906,0.0,3,-34.2,0,0
1724868610.00,0,,588.00,15936.02,21.8,133.2,38.1628370,-122.4595780,30.589,6922,0.0,3,-35.8,0,0
1724868610.10,0,,588.10,15938.77,21.8,130.3,38.1628210,-122.4595540,30.607,6911,0.0,3,-36.6,0,0
1724868610.20,0,,588.20,15941.52,21.8,130.3,38.1628050,-122.4595300,30.516,6895,0.0,3,-37.2,0,0
1724868610.30,0,,588.30,15944.34,21.8,129.1,38.1627890,-122.4595050,30.406,6884,0.0,3,-37.7,0,0
1724868610.40,0,,588.40,15947.02,21.8,128.5,38.1627740,-122.4594810,30.352,6833,0.0,3,-38.1,0,0
1724868610.50,0,,588.50,15949.77,21.8,124.4,38.1627600,-122.4594550,30.151,6809,0.0,3,-38.4,0,0
1724868610.60,0,,588.60,15952.39,21.8,123.5,38.1627470,-122.4594300,30.078,6772,0.0,3,-38.5,0,0
1724868610.70,0,,588.70,15955.16,21.8,121.5,38.1627340,-122.4594030,29.932,6747,0.0,3,-38.5,0,0
1724868610.80,0,,588.80,15957.80,18.9,120.4,38.1627220,-122.4593770,29.805,6738,0.0,3,-38.6,0,0
1724868610.90,0,,588.90,15960.46,18.9,117.4,38.1627110,-122.4593500,29.695,6682,0.0,3,-38.9,0,0
1724868611.00,0,,589.00,15963.12,18.9,117.4,38.1627000,-122.4593230,29.604,6664,0.0,3,-39.1,0,0
1724868611.10,0,,589.10,15965.76,18.9,112.2,38.1626910,-122.4592950,29.440,6637,0.0,3,-39.3,0,0
1724868611.20,0,,589.20,15968.41,18.9,112.2,38.1626820,-122.4592670,29.258,6630,0.0,3,-39.7,0,0
1724868611.30,0,,589.30,15971.05,18.9,112.2,38.1626730,-122.4592390,29.203,6583,0.0,3,-39.9,0,0
1724868611.40,0,,589.40,15973.62,18.9,107.6,38.1626660,-122.4592110,29.112,6555,0.0,3,-40.0,0,0
1724868611.50,0,,589.50,15976.19,18.9,107.6,38.1626590,-122.4591830,28.948,6540,0.0,3,-40.5,0,0
1724868611.60,0,,589.60,15978.81,18.9,104.7,38.1626530,-122.4591540,28.839,6526,0.0,3,-40.8,0,0
1724868611.70,0,,589.70,15981.32,18.9,102.8,38.1626480,-122.4591260,28.820,6512,0.0,3,-41.0,0,0
1724868611.80,0,,589.80,15983.91,16.6,102.4,38.1626430,-122.4590970,28.638,6456,1.0,3,-41.0,0,0
1724868611.90,0,,589.90,15986.49,16.6,99.9,38.1626390,-122.4590680,28.565,6464,5.0,3,-40.9,0,0
1724868612.00,0,,590.00,15988.96,16.6,97.8,38.1626360,-122.4590400,28.510,6424,6.5,3,-40.6,0,0
1724868612.10,0,,590.10,15991.50,16.6,95.0,38.1626340,-122.4590110,28.383,6424,9.5,3,-40.4,0,0
1724868612.20,0,,590.20,15994.05,16.6,95.0,38.1626320,-122.4589820,28.419,6421,11.5,3,-40.2,0,0
1724868612.30,0,,590.30,15996.59,16.6,92.5,38.1626310,-122.4589530,28.346,6523,15.0,3,-40.2,0,0
1724868612.40,0,,590.40,15999.12,16.6,90.0,38.1626310,-122.4589240,28.365,6596,15.0,3,-40.1,0,0
1724868612.50,0,,590.50,16001.57,16.6,87.4,38.1626320,-122.4588960,28.747,6512,15.0,3,-40.2,0,0
1724868612.60,0,,590.60,16004.12,16.6,85.0,38.1626340,-122.4588670,28.602,6477,19.0,3,-40.3,0,0
1724868612.70,0,,590.70,16006.66,16.6,85.0,38.1626360,-122.4588380,28.602,6470,18.5,3,-40.3,0,0
1724868612.80,0,,590.80,16009.13,13.9,82.2,38.1626390,-122.4588100,28.747,6504,17.5,3,-40.3,0,0
1724868612.90,0,,590.90,16011.71,13.9,80.1,38.1626430,-122.4587810,28.711,6484,16.0,3,-40.4,0,0
1724868613.00,0,,591.00,16014.22,13.9,77.2,38.1626480,-122.4587530,28.784,6487,14.5,3,-40.4,0,0
1724868613.10,0,,591.10,16016.76,13.9,74.8,38.1626540,-122.4587250,28.820,6494,14.5,3,-40.5,0,0
1724868613.20,0,,591.20,16019.38,13.9,75.3,38.1626600,-122.4586960,28.693,6569,16.0,3,-40.6,0,0
1724868613.30,0,,591.30,16021.86,13.9,71.8,38.1626670,-122.4586690,29.021,6549,16.0,3,-40.6,0,0
1724868613.40,0,,591.40,16024.39,13.9,69.4,38.1626750,-122.4586420,28.966,6501,16.0,3,-40.7,0,0
1724868613.50,0,,591.50,16026.95,13.9,67.0,38.1626840,-122.4586150,28.911,6552,16.0,3,-40.6,0,0
1724868613.60,0,,591.60,16029.43,13.9,66.2,38.1626930,-122.4585890,29.021,6563,16.0,3,-40.5,0,0
1724868613.70,0,,591.70,16032.02,13.9,61.7,38.1627040,-122.4585630,28.966,6589,16.0,3,-40.3,0,0
1724868613.80,0,,591.80,16034.60,11.3,61.7,38.1627150,-122.4585370,29.039,6555,14.5,3,-40.0,0,0
1724868613.90,0,,591.90,16037.18,11.3,61.7,38.1627260,-122.4585110,29.094,6585,14.5,3,-39.8,0,0
1724868614.00,0,,592.00,16039.74,11.3,58.6,38.1627380,-122.4584860,29.094,6578,14.5,3,-39.9,0,0
1724868614.10,0,,592.10,16042.29,11.3,55.4,38.1627510,-122.4584620,29.130,6610,14.5,3,-39.8,0,0
1724868614.20,0,,592.20,16044.83,11.3,52.3,38.1627650,-122.4584390,29.240,6630,14.0,3,-39.8,0,0
1724868614.30,0,,592.30,16047.44,11.3,53.4,38.1627790,-122.4584150,29.185,6571,15.0,3,-40.0,0,0
1724868614.40,0,,592.40,16049.99,11.3,52.3,38.1627930,-122.4583920,29.221,6624,15.5,3,-40.1,0,0
1724868614.50,0,,592.50,16052.61,11.3,47.2,38.1628090,-122.4583700,29.294,6643,15.5,3,-40.0,0,0
1724868614.60,0,,592.60,16055.16,11.3,45.9,38.1628250,-122.4583490,29.312,6630,19.0,3,-39.8,0,0
1724868614.70,0,,592.70,16057.72,11.3,45.9,38.1628410,-122.4583280,29.294,6663,20.5,3,-40.1,0,0
1724868614.80,0,,592.80,16060.29,8.6,42.8,38.1628580,-122.4583080,29.495,6680,20.5,3,-40.3,0,0
